StartDate,EndDate,Status,IPAddress,Progress,Duration__in_seconds,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,IC,Age_Group,Timer_1_Vignette_First_Click,Timer_1_Vignette_Last_Click,Timer_1_Vignette_Page_Submit,Timer_1_Vignette_Click_Count,AC1,Ch_LoEf_1,Ch_LoEf_2,Ch_LoEf_3,Ch_LoEf_4,Ch_LoEf_5,Ch_LoEf_6,Ch_LoEf_7,Ch_LoEf_8,Ch_LoEf_9,Ch_LoEf_10,Ch_LoEf_11,Ch_LoEf_12,Ch_LoEf_13,Ch_LoEf_14,Ch_LoEf_15,Ch_HiEf_1,Ch_HiEf_2,Ch_HiEf_3,Ch_HiEf_4,Ch_HiEf_5,Ch_HiEf_6,Ch_HiEf_7,Ch_HiEf_8,Ch_HiEf_9,Ch_HiEf_10,Ch_HiEf_11,Ch_HiEf_12,Ch_HiEf_13,Ch_HiEf_14,Ch_HiEf_15,Ef_LoEf,Ef_HiEf,Qu_LoEf,Qu_HiEf,Dif_LoEf,Dif_HiEf,Val_LoEf,Val_HiEf,AC2,Sal_LoEf_1,Sal_HiEf_1,FW1,FW2,FW3,FW4,FW5,FW6,Age,Gen,Gen_3_TEXT,Nat,Cou,Lan,Edu,Lad,FB,SC0
2024-03-08 11:36:12,2024-03-08 11:36:12,2,,100,0,1,2024-03-08 11:36:12,R_beVyAoU0M2ExsDY,,,,,,,test,,1,2,6.2,6.57,8.82,38,2,5,3,3,1,1,4,2,7,4,4,6,5,7,1,6,1,2,6,2,7,6,5,3,2,5,4,4,7,4,4,4,7,7,2,5,2,6,3,4,18,6,6,5,6,2,1,1,66,3,Mauris aliquam fringilla turpis a ullamcorper quam. Quam erat atque.,TEXT,TEXT,4,8,9,Odio morbi malesuada tortor nonummy facilisi massa volutpat id metus sed in. Vitae.,211
2024-03-08 11:36:12,2024-03-08 11:36:12,2,,100,0,1,2024-03-08 11:36:12,R_2lzJMEF76Q0nf1k,,,,,,,test,,1,4,9.82,9.99,9.93,31,2,1,6,4,5,6,3,4,5,2,6,2,2,3,2,6,2,1,6,2,6,2,6,5,7,3,4,4,1,6,4,1,6,4,7,5,1,2,6,7,15,14,6,5,1,4,1,1,85,3,Nonummy molestie auctor. Convallis scelerisque fringilla vivamus auctor porta luctus? Ultricies.,TEXT,TEXT,3,7,10,"Sapien enim nec! Enim purus, dictumst in cursus dui? Dapibus tempor.",203
2024-03-08 11:36:13,2024-03-08 11:36:13,2,,100,0,1,2024-03-08 11:36:13,R_0cuv6Et53whbEjA,,,,,,,test,,1,1,6.79,9.73,8.46,27,5,5,7,4,1,1,2,4,5,4,1,1,7,5,4,6,3,3,6,3,1,6,5,3,5,4,5,4,7,4,5,4,6,6,7,2,6,2,5,3,14,9,3,3,5,7,5,4,94,1,,TEXT,TEXT,4,3,2,Ultricies sit pellentesque. Nullam commodo volutpat! Ridiculus aliquet? Volutpat pede? Ultricies dignissim accusamus.,206
2024-03-08 11:36:13,2024-03-08 11:36:13,2,,100,0,1,2024-03-08 11:36:13,R_6eX0oP1pIXQ9kou,,,,,,,test,,1,4,3.91,3.91,5.34,33,5,4,6,1,4,7,2,5,3,3,7,7,7,5,5,6,1,3,1,2,2,4,5,2,7,4,7,3,3,4,6,4,6,1,3,1,4,7,3,7,16,8,7,7,7,4,5,7,114,2,,TEXT,TEXT,3,6,1,Ab nibh ridiculus scelerisque non eget? Tempus tempor commodo morbi.,221
2024-03-08 11:36:13,2024-03-08 11:36:13,2,,100,0,1,2024-03-08 11:36:13,R_czEC5346SfBxNMa,,,,,,,test,,1,1,8.93,9.42,9.62,11,3,2,5,5,3,2,1,5,5,1,2,7,3,4,2,6,5,1,7,2,5,3,6,3,3,5,7,2,2,2,5,5,4,5,1,7,2,3,3,7,9,6,5,2,1,7,3,1,59,2,,TEXT,TEXT,4,3,7,Lorem venenatis leo dictumst primis suscipit facilisi dapibus cras viverra primis per? Leo sapien mattis.,188
2024-03-08 11:36:13,2024-03-08 11:36:13,2,,100,0,1,2024-03-08 11:36:13,R_8ep8IdQmbscjcbk,,,,,,,test,,1,3,7.08,8.39,9.16,44,7,7,5,2,3,2,4,3,4,3,4,4,4,5,4,3,6,3,2,2,4,4,7,7,7,7,6,1,7,1,5,6,3,7,1,5,6,4,1,6,9,17,6,1,1,2,7,1,67,3,"Tempora eu nibh diam sollicitudin primis sit wisi, in. Wisi. Eros. Aliquam fusce leo viverra.",TEXT,TEXT,3,1,5,"Dolorem dolor mi. Iaculis auctor suscipit dignissim curabitur, purus lacus magnis facilisi.",206
2024-03-08 11:36:14,2024-03-08 11:36:14,2,,100,0,1,2024-03-08 11:36:14,R_eqv9TGqCzGVZeB0,,,,,,,test,,1,2,4.68,8.7,6.64,18,1,2,1,5,4,2,3,6,2,4,4,2,3,3,7,6,5,3,7,6,3,4,1,3,5,5,5,7,5,1,2,4,3,7,4,3,2,4,4,5,6,15,6,7,3,1,6,6,75,1,,TEXT,TEXT,3,4,4,Dolor. Eget tellus in elementum neque fringilla eget porttitor aliquam suscipit porttitor.,197
2024-03-08 11:36:14,2024-03-08 11:36:14,2,,100,0,1,2024-03-08 11:36:14,R_1QSvyPe3xkBt2f4,,,,,,,test,,1,2,2.86,6.85,5.2,31,4,7,6,1,1,4,3,1,7,4,7,2,5,4,6,1,4,4,6,3,4,1,4,2,4,7,5,7,1,2,6,4,4,1,4,3,7,2,4,6,15,14,7,5,3,7,4,1,117,4,,TEXT,TEXT,4,9,5,"Praesent at, viverra nunc fringilla nullam commodo vel! Nonummy per! Aliquet temporibus mauris.",210
2024-03-08 11:36:14,2024-03-08 11:36:14,2,,100,0,1,2024-03-08 11:36:14,R_afTNh367rRlZVL8,,,,,,,test,,1,4,6.67,8.11,9.19,46,4,2,4,3,7,2,5,1,2,5,7,3,6,6,6,6,4,3,5,1,4,3,3,6,1,2,1,6,6,5,5,6,3,3,3,4,3,4,3,7,9,17,5,4,5,6,1,6,62,2,,TEXT,TEXT,2,1,6,"Pharetra tincidunt a nonummy. Sed? Nullam accumsan donec, consectetuer atque.",203
2024-03-08 11:36:14,2024-03-08 11:36:14,2,,100,0,1,2024-03-08 11:36:15,R_e3fiWCGCBqL8RZc,,,,,,,test,,1,2,9.11,9.69,9.14,42,5,6,6,5,6,6,2,4,6,6,1,3,5,1,4,5,5,3,1,2,4,7,1,5,3,6,1,1,3,1,1,2,2,6,1,6,3,6,4,3,10,17,1,4,5,2,2,7,115,1,,TEXT,TEXT,2,9,4,Aliquam! Nulla lectus. Luctus. Ridiculus nibh rutrum dolorem scelerisque diam.,188
2024-03-08 11:36:15,2024-03-08 11:36:15,2,,100,0,1,2024-03-08 11:36:15,R_cCHqYoGt9euqhNA,,,,,,,test,,1,3,9.73,9.75,9.96,33,7,4,6,5,4,2,6,5,4,4,3,5,1,2,5,5,5,2,5,5,4,5,4,3,2,6,1,1,2,4,2,6,5,5,5,5,4,5,5,1,9,17,1,1,5,2,6,5,39,1,,TEXT,TEXT,4,7,3,Rhoncus elementum vitae phasellus mi scelerisque lectus laoreet tempus pede vulputate.,199
2024-03-08 11:36:15,2024-03-08 11:36:15,2,,100,0,1,2024-03-08 11:36:15,R_ac0joe4uSxbVHyC,,,,,,,test,,1,4,8.77,9.54,9.63,44,6,6,5,6,6,7,6,1,3,7,1,6,1,7,1,4,7,2,6,1,7,7,3,3,2,7,1,4,5,4,5,5,3,6,1,1,5,7,7,3,9,16,1,4,5,7,3,4,31,2,,TEXT,TEXT,4,1,6,Aenean! Sem elementum luctus placerat vehicula elementum ridiculus. Integer nec magnis.,217
2024-03-08 11:36:15,2024-03-08 11:36:15,2,,100,0,1,2024-03-08 11:36:16,R_816kcpsQSS5FHwy,,,,,,,test,,1,1,8.5,9.15,9.74,47,3,5,4,3,1,1,4,1,5,2,3,2,4,1,4,2,6,7,2,6,1,1,4,2,7,5,4,2,7,7,1,5,1,7,4,4,5,1,4,7,7,9,7,6,6,5,1,7,107,2,,TEXT,TEXT,1,2,4,"Accumsan laoreet? Platea morbi molestie eu? Maecenas scelerisque est dapibus cursus, vel nibh.",188
2024-03-08 11:36:16,2024-03-08 11:36:16,2,,100,0,1,2024-03-08 11:36:16,R_dnDwMSmZTLPdvMi,,,,,,,test,,1,2,4.24,4.27,5.1,22,6,1,2,3,1,7,6,2,4,1,7,5,2,7,4,5,5,6,7,6,2,2,5,6,6,1,5,5,5,7,4,5,4,1,5,6,7,2,2,7,17,11,3,5,1,7,4,1,45,3,"Mauris vehicula accusamus vulputate curabitur. Pellentesque ante. Purus ligula rutrum, tempus.",TEXT,TEXT,2,1,6,Accusamus enim! Tempora platea vulputate nonummy ridiculus metus magnis tempus vestibulum per platea mattis sed.,210
2024-03-08 11:36:16,2024-03-08 11:36:16,2,,100,0,1,2024-03-08 11:36:16,R_0ezvb5TSDJXLE1w,,,,,,,test,,1,3,7.75,9.08,9.62,32,5,7,1,5,6,2,7,3,2,3,3,4,4,4,2,6,5,3,5,5,6,3,1,2,1,7,5,1,4,4,1,1,6,3,4,2,5,7,7,7,10,13,2,1,7,5,7,5,21,3,Facilisis sapien dapibus posuere vel aenean montes accumsan montes lacus praesent dolor a.,TEXT,TEXT,3,3,3,"Laoreet! Quis vestibulum, a dapibus maecenas commodo platea! Eros. Mauris sem tempora leo praesent lacus.",202
2024-03-08 11:36:16,2024-03-08 11:36:16,2,,100,0,1,2024-03-08 11:36:16,R_1B03aDIPolpzQhg,,,,,,,test,,1,4,7.03,8.47,8.31,14,1,3,3,3,5,3,5,3,3,6,5,3,2,4,6,7,4,3,6,2,5,3,7,5,2,3,4,6,3,5,5,4,7,4,4,2,1,6,2,7,16,9,1,2,5,6,7,5,87,2,,TEXT,TEXT,3,4,9,Lectus nec eleifend fusce sollicitudin quam ullamcorper dolor sem velit. Ipsum primis facilisi.,211
2024-03-08 11:36:16,2024-03-08 11:36:17,2,,100,1,1,2024-03-08 11:36:17,R_01TKWhATJLoNyRw,,,,,,,test,,1,3,7.81,8.35,9.72,24,7,4,5,7,4,6,5,4,2,2,3,3,6,4,6,2,2,2,7,2,2,1,5,1,7,4,2,7,1,1,7,7,5,3,5,5,2,2,5,7,14,17,2,6,1,6,1,4,82,4,,TEXT,TEXT,1,9,5,Donec imperdiet urna metus faucibus molestie. Sagittis. Per? Fermentum etiam. Consectetuer donec scelerisque accusamus.,205
2024-03-08 11:36:17,2024-03-08 11:36:17,2,,100,0,1,2024-03-08 11:36:17,R_2bLfPZOcAydvVZk,,,,,,,test,,1,2,7.06,8.43,8.62,36,2,1,4,6,5,3,3,6,5,5,4,2,4,3,7,1,1,4,3,5,7,6,2,2,2,3,7,6,1,5,7,7,3,2,3,6,4,3,1,2,15,15,6,6,5,3,4,2,26,3,"Fermentum neque eros, blandit phasellus metus aenean montes. Eros amet ligula rutrum sollicitudin.",TEXT,TEXT,1,9,7,Phasellus pellentesque odio enim elit placerat facilisis elementum scelerisque per id accumsan lorem tempora.,202
2024-03-08 11:36:17,2024-03-08 11:36:17,2,,100,0,1,2024-03-08 11:36:17,R_2uwinYww5fHOEtM,,,,,,,test,,1,3,9.88,9.97,9.89,0,4,1,2,1,1,7,2,3,1,7,1,3,6,2,3,2,6,2,6,2,5,6,7,2,3,4,1,6,7,1,5,7,2,7,7,7,2,3,6,7,12,18,4,5,6,7,7,7,22,4,,TEXT,TEXT,3,3,9,"Facilisis dolorem dui egestas, atque nec. Id dapibus atque sodales, est tempor tincidunt.",216
2024-03-08 11:36:17,2024-03-08 11:36:17,2,,100,0,1,2024-03-08 11:36:17,R_bwmRYXxaqOSYPjM,,,,,,,test,,1,1,9.71,9.9,9.81,22,4,1,7,3,5,5,2,2,4,2,4,6,6,7,6,1,7,6,7,3,3,3,3,3,2,6,1,1,5,6,3,1,1,6,6,3,4,7,3,3,7,17,7,4,4,5,5,7,112,4,,TEXT,TEXT,2,7,5,Euismod montes consequat! Turpis felis velit integer fusce purus est! Dolorem.,210
2024-03-08 11:36:18,2024-03-08 11:36:18,2,,100,0,1,2024-03-08 11:36:18,R_bfM4OHbzHd7eDFI,,,,,,,test,,1,4,4.88,4.93,4.88,28,6,2,2,7,5,1,4,6,2,1,6,4,7,6,2,7,7,4,6,7,5,2,5,1,6,2,7,1,7,2,4,7,4,3,1,6,2,7,7,4,17,8,4,2,5,6,5,1,77,3,"Iaculis! Tempora dolorem? Turpis dignissim, auctor atque et sodales ultrices ultrices lacus.",TEXT,TEXT,1,3,6,Vestibulum sollicitudin sapien per euismod convallis nulla sagittis? Vitae odio.,216
2024-03-08 11:36:18,2024-03-08 11:36:18,2,,100,0,1,2024-03-08 11:36:18,R_74CynYgDt65shj8,,,,,,,test,,1,4,5.51,9.39,7.2,26,2,5,6,3,3,6,5,2,7,6,6,2,3,4,5,4,2,5,6,4,2,3,7,5,2,6,7,4,4,7,5,5,7,7,7,5,3,5,4,3,17,15,2,1,6,3,2,6,23,1,,TEXT,TEXT,4,7,6,Consectetuer sagittis. Eleifend eget. Eleifend dignissim pretium vulputate vivamus dictumst? Pede imperdiet.,227
2024-03-08 11:36:18,2024-03-08 11:36:18,2,,100,0,1,2024-03-08 11:36:18,R_3WNVJjbTrzmzVCm,,,,,,,test,,1,1,9.24,9.54,9.42,17,5,4,6,3,4,4,7,3,7,3,6,5,3,5,7,7,6,2,6,4,7,3,1,3,1,5,3,6,7,6,1,3,2,3,5,5,6,5,1,6,13,15,2,5,3,1,3,7,90,4,,TEXT,TEXT,3,8,4,Facilisis. Ut! Molestie elit phasellus platea dapibus vitae facilisi eu? Ab neque.,218
2024-03-08 11:36:19,2024-03-08 11:36:19,2,,100,0,1,2024-03-08 11:36:19,R_00szCzv0rfXSchE,,,,,,,test,,1,3,9.77,9.9,9.95,21,2,4,1,2,5,3,7,7,6,1,4,6,4,4,1,4,2,6,6,5,4,4,2,4,6,5,1,6,5,6,3,4,4,5,4,1,3,2,7,2,15,6,6,1,1,2,3,2,78,4,,TEXT,TEXT,3,8,1,"Ligula? Sagittis! Augue! Integer, ac facilisis vitae natoque volutpat aliquam montes.",193
2024-03-08 11:36:19,2024-03-08 11:36:19,2,,100,0,1,2024-03-08 11:36:19,R_8GnsZUZoM6R4UoS,,,,,,,test,,1,4,1.13,1.36,9.64,32,2,1,3,5,7,7,7,1,2,1,4,4,7,6,3,3,1,4,4,7,2,4,3,5,7,7,7,2,2,7,4,1,5,6,3,2,4,3,3,1,15,12,2,6,3,2,2,4,69,2,,TEXT,TEXT,4,8,10,Nulla cras orci id tortor. Potenti imperdiet iaculis euismod elit massa a.,205
2024-03-08 11:36:19,2024-03-08 11:36:19,2,,100,0,1,2024-03-08 11:36:19,R_3ql7pztHCwmtlzg,,,,,,,test,,1,4,4.49,7.5,7.09,48,1,3,2,7,3,3,3,3,4,5,6,4,2,7,6,5,1,4,3,2,5,1,1,3,5,2,2,1,5,3,4,2,1,7,3,6,6,2,3,3,8,13,1,4,5,4,4,1,41,3,Neque! Potenti tempora facilisi lectus fermentum sed sollicitudin commodo interdum ullamcorper et non.,TEXT,TEXT,1,7,10,Praesent pharetra? Culpa primis orci volutpat iaculis? Tortor vel? Tincidunt aenean vehicula ante erat.,184
2024-03-08 11:36:19,2024-03-08 11:36:19,2,,100,0,1,2024-03-08 11:36:19,R_bqn70QcAuH7rGsK,,,,,,,test,,1,2,3.51,8.61,7.7,29,3,6,2,7,5,4,5,1,5,7,7,7,5,5,3,6,6,6,7,6,6,5,4,7,3,1,7,1,6,5,4,2,5,3,5,6,2,7,6,7,7,9,5,7,1,5,2,5,62,3,"Wisi suspendisse, tincidunt ullamcorper interdum venenatis! Suspendisse purus praesent interdum potenti. Accumsan.",TEXT,TEXT,4,8,10,"Fermentum blandit rhoncus. Porta amet, donec nullam integer leo odio dolor.",248
2024-03-08 11:36:20,2024-03-08 11:36:20,2,,100,0,1,2024-03-08 11:36:20,R_0uojOvg55scqIXI,,,,,,,test,,1,1,9.94,9.94,9.96,36,2,2,3,5,6,4,3,2,1,7,7,7,6,3,2,7,5,3,1,5,7,1,3,7,6,2,5,5,4,5,1,5,1,1,5,5,6,7,7,4,6,16,7,4,1,6,7,3,45,4,,TEXT,TEXT,4,6,9,"Massa dolorem posuere. Potenti, purus ullamcorper aenean ultrices cursus placerat neque, venenatis! Platea placerat tempus.",221
2024-03-08 11:36:20,2024-03-08 11:36:20,2,,100,0,1,2024-03-08 11:36:20,R_9nOCigSTuH4RcNg,,,,,,,test,,1,1,9.05,9.6,9.3,1,3,5,5,4,3,2,6,3,4,3,2,3,1,5,3,6,7,2,5,6,6,3,3,5,5,2,7,4,2,1,3,1,7,6,1,3,7,5,6,1,8,11,4,7,7,5,7,6,116,3,Ac. Dui molestie urna enim nunc fringilla natoque iaculis eleifend? Per.,TEXT,TEXT,1,3,5,"Tempora magna nonummy quam dictumst ultrices augue turpis dui. In, eros.",206
2024-03-08 11:36:20,2024-03-08 11:36:20,2,,100,0,1,2024-03-08 11:36:20,R_9phDRrltZkkhUz4,,,,,,,test,,1,4,6.43,6.74,6.72,1,7,4,7,4,1,2,2,6,6,4,1,4,2,7,2,7,2,7,1,5,3,6,6,2,7,5,2,4,3,3,3,5,3,6,3,7,4,1,7,4,9,12,5,3,2,5,1,4,102,2,,TEXT,TEXT,2,7,9,Egestas? Lacus sodales dolorem non. Fringilla urna amet in in proin praesent praesent! Nibh suspendisse.,210
2024-03-08 11:36:20,2024-03-08 11:36:21,2,,100,1,1,2024-03-08 11:36:21,R_9KnRzEyZgcKGCG2,,,,,,,test,,1,3,4.4,8.32,9.73,43,2,2,1,2,1,7,7,6,4,3,5,5,5,1,7,4,5,6,6,3,7,4,1,7,3,7,4,3,7,5,4,2,5,1,4,2,2,7,1,3,7,7,7,3,4,1,3,5,83,1,,TEXT,TEXT,2,1,7,"Luctus sodales montes fermentum phasellus sem porttitor nulla, dolor, maecenas. Consequat commodo posuere? Tortor.",199
2024-03-08 11:36:21,2024-03-08 11:36:21,2,,100,0,1,2024-03-08 11:36:21,R_9zVuRwxIyyYrKPs,,,,,,,test,,1,4,6.63,8.19,7.71,47,6,1,4,2,2,4,7,1,4,3,1,6,5,7,4,2,5,6,2,4,6,7,4,2,3,3,7,7,4,6,3,1,3,3,4,4,2,5,1,4,10,13,2,7,2,1,1,3,101,3,"Duis, lacus suscipit nunc interdum in. Posuere laoreet dolorem praesent.",TEXT,TEXT,4,4,7,Tortor dolor dolor culpa suspendisse natoque duis est aenean justo? Massa! Gravida ultrices convallis.,194
2024-03-08 11:36:21,2024-03-08 11:36:21,2,,100,0,1,2024-03-08 11:36:21,R_6upvaDhPcWf35hc,,,,,,,test,,1,4,3.14,5.6,6.32,24,1,3,3,2,5,5,7,2,4,1,2,2,1,3,6,4,4,2,2,6,5,2,1,1,1,4,4,3,3,6,1,7,2,5,4,5,3,3,2,7,11,13,7,2,3,3,3,1,114,3,Quis massa dictumst tincidunt odio nec sed accumsan elit ullamcorper nec. Culpa ab! Platea sagittis.,TEXT,TEXT,2,5,3,"Consequat natoque? Consequat elementum vestibulum aliquam euismod lorem faucibus per nunc maecenas magnis, etiam.",171
2024-03-08 11:36:21,2024-03-08 11:36:21,2,,100,0,1,2024-03-08 11:36:21,R_6n8v0aCoyAZgmrA,,,,,,,test,,1,2,6.95,7.44,7.26,49,7,2,3,2,4,5,2,3,1,4,3,6,2,2,5,6,2,5,3,4,7,6,2,6,3,2,6,4,5,3,1,5,4,6,1,1,2,2,4,3,17,14,7,1,5,5,4,5,98,4,,TEXT,TEXT,2,4,3,"Ac turpis. Gravida, magna gravida? Nullam ultrices wisi ab gravida vitae fringilla.",187
2024-03-08 11:36:22,2024-03-08 11:36:22,2,,100,0,1,2024-03-08 11:36:22,R_9oxDhFidwC6uMe2,,,,,,,test,,1,4,8.35,9.79,9.82,44,5,6,1,3,3,5,4,4,2,4,6,7,5,4,7,1,3,4,5,6,1,5,7,2,4,3,6,6,6,3,2,5,6,2,5,7,2,2,1,2,17,6,5,2,1,4,4,4,118,4,,TEXT,TEXT,4,4,7,Quis praesent? Cras turpis orci sagittis odio posuere curabitur? Platea aliquam auctor malesuada id. Potenti.,206
2024-03-08 11:36:22,2024-03-08 11:36:22,2,,100,0,1,2024-03-08 11:36:22,R_7TBj9YPaefZCYSi,,,,,,,test,,1,4,7.74,8.05,8.08,33,3,1,3,1,3,4,1,1,1,1,2,1,1,1,3,2,7,4,4,6,2,5,4,3,4,5,5,4,2,6,1,4,1,3,4,5,4,2,6,2,7,15,5,6,6,5,6,4,55,4,,TEXT,TEXT,3,8,4,Mauris rutrum molestie. Tempor curabitur quis commodo arcu! Turpis augue.,178
2024-03-08 11:36:22,2024-03-08 11:36:22,2,,100,0,1,2024-03-08 11:36:22,R_6gOj73iMwwvRiQK,,,,,,,test,,1,3,2,5.62,2.54,24,6,5,3,3,7,3,7,7,4,6,3,6,1,7,7,5,2,7,6,6,6,5,7,7,5,2,5,2,5,4,4,3,4,5,7,6,7,2,5,7,10,16,1,7,5,5,6,2,19,4,,TEXT,TEXT,3,9,4,Sollicitudin fringilla. Blandit id imperdiet tempus egestas commodo dolor iaculis.,249
2024-03-08 11:36:22,2024-03-08 11:36:22,2,,100,0,1,2024-03-08 11:36:23,R_bdAbT7GZZiosmAC,,,,,,,test,,1,2,6.92,8.56,7.17,13,7,1,3,3,4,5,1,2,2,3,3,4,5,4,4,1,4,5,1,1,5,7,6,1,4,7,3,6,6,5,6,7,1,6,5,2,4,1,4,6,7,14,6,5,2,4,7,5,99,1,,TEXT,TEXT,3,5,1,Arcu accusamus et non? Interdum tortor felis accusamus facilisis. Purus neque felis ac mauris.,197
2024-03-08 11:36:23,2024-03-08 11:36:23,2,,100,0,1,2024-03-08 11:36:23,R_6rFRHjhOoDaRZCm,,,,,,,test,,1,1,6.52,9.48,7.93,27,6,7,6,2,4,1,6,6,2,2,2,1,5,2,2,1,3,6,3,6,5,2,2,2,2,2,7,7,4,7,5,6,1,1,5,6,3,2,7,5,14,10,1,4,2,6,2,4,101,4,,TEXT,TEXT,4,2,2,Justo ut sit! Lorem ultrices morbi sapien quis? Pellentesque pede laoreet.,187
2024-03-08 11:36:23,2024-03-08 11:36:23,2,,100,0,1,2024-03-08 11:36:23,R_eQJmhHJH7AIzIOy,,,,,,,test,,1,4,2.98,3.81,8.82,17,6,4,3,7,6,1,5,4,3,6,4,2,5,5,4,4,3,2,4,1,4,3,3,4,3,3,6,6,1,2,2,7,3,4,6,5,4,5,2,3,7,13,2,4,6,3,7,5,110,2,,TEXT,TEXT,4,8,5,"Commodo lorem rutrum ullamcorper porttitor, justo erat eleifend amet! Orci blandit urna vulputate, sed.",206
2024-03-08 11:36:23,2024-03-08 11:36:23,2,,100,0,1,2024-03-08 11:36:23,R_88rZu1upyxFYIl0,,,,,,,test,,1,3,7.72,9.97,8.49,12,4,3,5,3,1,7,1,6,2,4,7,7,2,6,4,1,5,5,2,5,5,7,3,5,4,7,5,3,2,4,2,2,4,6,3,6,7,4,1,1,7,7,2,6,7,6,1,2,102,1,,TEXT,TEXT,2,7,4,"Ab vitae quam massa elementum commodo. Sit mauris lectus, interdum? Porta commodo.",203
2024-03-08 11:36:24,2024-03-08 11:36:24,2,,100,0,1,2024-03-08 11:36:24,R_cG6cpTmoMsjqi4S,,,,,,,test,,1,1,8.94,9.48,9.54,26,4,2,1,2,3,2,5,7,1,4,5,4,6,3,1,3,6,5,5,1,3,7,4,4,1,7,1,3,7,7,3,4,4,2,6,4,2,3,2,5,8,10,5,6,6,6,3,1,96,3,Per blandit accumsan? Luctus atque fusce dui? Rhoncus commodo nibh consectetuer scelerisque pellentesque pharetra.,TEXT,TEXT,2,6,8,"Aliquam suscipit! Mi ab auctor suspendisse, ultrices accusamus? Est ut dolor? Dolorem aenean sollicitudin? Etiam.",197
2024-03-08 11:36:24,2024-03-08 11:36:24,2,,100,0,1,2024-03-08 11:36:24,R_78MoiGpAiN9zqFE,,,,,,,test,,1,4,8.72,9.63,8.78,17,1,5,5,3,2,2,2,5,7,6,1,3,3,4,3,5,1,5,1,5,3,1,4,4,5,1,7,4,4,5,4,6,3,1,1,7,6,7,6,3,14,7,1,1,1,2,2,6,84,1,,TEXT,TEXT,2,3,3,Phasellus vestibulum luctus elit risus phasellus at. Temporibus pellentesque dapibus consectetuer massa turpis facilisis. Volutpat.,178
2024-03-08 11:36:24,2024-03-08 11:36:24,2,,100,0,1,2024-03-08 11:36:24,R_9AWwr3L4bonGOrA,,,,,,,test,,1,4,8.45,9.79,9.55,27,5,5,5,3,1,5,5,1,7,7,5,3,3,5,6,4,2,4,7,3,1,3,4,2,2,1,3,6,7,6,3,4,1,5,7,6,1,1,2,1,14,7,6,5,1,5,7,2,67,4,,TEXT,TEXT,3,2,7,"Ullamcorper vivamus, elit placerat eros, ante enim. Erat potenti suscipit.",199
2024-03-08 11:36:24,2024-03-08 11:36:24,2,,100,0,1,2024-03-08 11:36:25,R_8oyoSzcARvkoRzE,,,,,,,test,,1,1,4.67,8.49,7.94,10,6,3,5,1,1,5,7,4,6,4,6,2,1,5,4,4,6,6,3,5,5,5,5,7,3,3,2,3,3,3,6,6,3,5,1,3,6,2,6,6,18,13,4,2,3,4,7,5,61,2,,TEXT,TEXT,3,5,4,"Facilisis, mauris aliquet etiam, nonummy rhoncus dui malesuada! Gravida curabitur.",208
2024-03-08 11:36:25,2024-03-08 11:36:25,2,,100,0,1,2024-03-08 11:36:25,R_3asv3kHbvWetMQ6,,,,,,,test,,1,4,7.33,9.22,7.42,13,5,3,3,3,3,7,4,1,3,7,3,2,2,7,3,7,1,3,6,4,4,5,4,5,1,5,2,3,2,5,5,3,7,1,3,2,5,3,7,2,9,12,4,4,4,2,1,4,64,1,,TEXT,TEXT,1,6,6,"Quis, sollicitudin vivamus? Magnis magna volutpat porta suspendisse, malesuada mauris.",189
2024-03-08 11:36:25,2024-03-08 11:36:25,2,,100,0,1,2024-03-08 11:36:25,R_bl1DxNRnO1ev1Y2,,,,,,,test,,1,2,9.91,9.93,9.97,26,5,2,3,6,5,3,6,1,1,2,4,5,7,3,3,4,4,2,6,2,5,7,6,5,1,4,6,5,3,6,2,6,1,4,1,6,3,7,3,6,18,15,7,1,2,3,1,1,30,2,,TEXT,TEXT,2,4,4,Culpa risus! Consectetuer urna posuere suscipit. Purus curabitur accumsan mi duis proin pharetra.,191
2024-03-08 11:36:25,2024-03-08 11:36:25,2,,100,0,1,2024-03-08 11:36:25,R_9tcBxK9A0XBsnNc,,,,,,,test,,1,4,4.66,5.11,4.82,13,4,1,3,6,5,6,7,6,3,6,1,3,1,5,2,7,3,3,1,1,4,7,7,3,3,6,1,2,6,3,6,7,1,3,4,5,6,6,2,1,8,18,3,2,6,2,4,7,46,4,,TEXT,TEXT,4,4,9,Non? Non aenean tempor lectus consequat? Sagittis laoreet duis blandit lectus dictumst tempus.,207
2024-03-08 11:36:25,2024-03-08 11:36:26,2,,100,1,1,2024-03-08 11:36:26,R_a2yy4uwdkSH9Oqq,,,,,,,test,,1,2,9.22,9.55,9.43,34,7,6,4,7,7,7,1,5,2,4,7,1,7,2,4,4,2,5,4,2,6,5,6,5,1,2,1,3,5,1,4,1,7,1,1,2,4,3,6,2,10,14,4,1,3,7,2,7,94,3,Tincidunt est convallis ultricies pharetra! Enim eros malesuada tortor. Suscipit dignissim integer! Aenean accumsan venenatis.,TEXT,TEXT,1,8,9,"Mi eleifend? Nulla mi turpis, curabitur bibendum. Dictumst ridiculus risus vulputate accumsan volutpat magnis quis.",202
